ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,length,sentiment,positive_count,negative_count
8,săn giá hời sàn tiktokshop shope mãi ủng_hộ chương_trình hasaki sản_phẩm hãng,23/08/2024,20:36,5,318900012,129,positive,0,0
176,dễ_dàng thoải_mái thư_giãn,30/04/2023,12:08,5,422205160,48,positive,2,0
1051,thấm mát_mềm mịn_nhiên không_đủ ẩm lắm htd dầu,13/11/2022,23:09,4,422200306,97,positive,0,0
4240,bì sản_phẩm cầm_chắc ổn sản_phẩm,21/05/2023,18:04,5,308100018,85,positive,1,0
2764,thích lắm mùi không_quá khó_chịu dưỡng_chất không_dư không_thiếu_đắp chờ dưỡng_chất thấm rửa mặt_rửa không_bị mụn xíu nổi trộm_vía đắp tuần ổn,7/12/2023,14:48,5,422205806,260,positive,3,1
1145,sạch mặt,17/05/2023,14:49,4,422218631,57,positive,0,0
1140,mùi không_dễ mẫu cũ,28/02/2024,16:16,4,422218629,43,positive,0,0
424,hài_lòng,11/10/2022,15:40,5,422208972,12,positive,1,0
439,hàng chậm chất_lượng sản_phẩm không_đạt,2/5/2023,11:13,2,422222535,56,negative,0,1
2330,dễ_dàng thoải_mái thư_giãn,3/5/2023,16:20,5,422205162,48,positive,2,0
4235,sản_phẩm tốt căng bóng,12/2/2022,19:42,5,345800007,55,positive,1,0
336,,25/04/2020,22:17,5,205100137,9,positive,0,0
2193,bọt ổn mùi,12/1/2024,5:06,4,422215947,22,positive,1,0
695,mùi hương dễ_chịu mát giá_thành ổn,29/04/2023,11:39,5,204100019,46,positive,2,0
324,sản_phẩm tốt mùi thơm nhẹ không_chứa cồn không_cần_rửa thoáng nhẹ,12/9/2020,17:18,5,422204259,127,positive,2,0
1314,hasaki lôi tuyệt_cú mèo dị_ứng kịch ứng_ửng đỏ nổi mụn ngứa rát không_bít tủ lôi_xài ẩm tốt dịu kích_ứng đỏ_ngứa rát mềm mụn kết_hợp sản_phẩm dịu nhẹ trở_lại bình_thường đỡ tốn xiền ghé liễu,9/3/2022,15:15,5,253900004,431,positive,2,4
1281,dầu mụn công_nghiệp xuất_sắc kiềm dầu đỉnh không_gây nâng,26/10/2021,19:01,5,422207414,96,positive,3,0
190,tặng bông_tẩy hông,4/8/2022,0:59,4,422204259,65,positive,0,0
1026,hàng tốt xử_dụng giá_thành,30/04/2023,20:40,5,422205160,34,positive,1,0
2423,mê mặt_nạ naruko_dã mặt_nạ tràm trà dày dưỡng_chất đắp tê_tê mặt phê_zl hôm không_thấy đổ dầu thời_đắp ngắn mặt_nạ đỏ mỏng đắp mịn cực_mê dịch_vụ hàng hasaki freship,24/06/2021,15:26,5,308500004,288,positive,0,0
3658,mơ sản_phẩm hãng hạt thô thích hạt mềm_không_gây rát thơm thơm hóa học,14/08/2023,4:48,5,422206042,192,positive,4,0
3974,chân_ái cuộc_đời serum đồng_tiền,4/5/2022,23:59,5,331300017,94,positive,0,0
3507,hasaki thời mô_tả sản_phẩm ví_dụ tuần tốt,5/7/2022,12:38,5,386000014,129,positive,1,0
2108,sài_hợp dầu,1/4/2021,22:59,5,422202569,33,positive,1,0
1450,ứng_dụng nửa tiếng,30/03/2023,10:03,5,204900159,79,positive,0,0
780,mẫu dưỡng_chất củ,16/07/2021,19:30,5,422205160,61,positive,0,0
299,mụn bình_thường thích_hợp tốt_đáng sạch không_bị,6/3/2021,12:51,5,205100137,103,positive,4,0
2276,đặng ngọc_quỳnh thông liên_hệ,12/11/2022,16:25,5,422210146,59,positive,0,0
838,cảm_nhận kiểu dạng sữa á_bôi mặt thấm không_bết dầu mùi thơm_thơm thích,27/02/2024,21:30,5,422204028,159,positive,3,0
311,sản_phẩm tuyệt_vời rẻ,1/12/2020,17:35,5,422206648,57,positive,2,0
2743,thấm không_bị,13/11/2022,17:38,5,248700035,25,positive,1,0
3243,sản_phẩm việt_nam đỉnh ghê đầu vô_thưởng vô_phạt mụn ửng đỏ sưng nhức rửa sữa rửa mặt xịt toner xẹp hẳn không_sưng_nhức kiên_trì mịn_màng hẳn mụn khuyên ổn_áp lắm toner hàn giá đắt công_dụng kết_hợp serum blance chuẩn_bộ,28/05/2024,23:09,5,422207810,472,positive,5,0
734,,4/1/2023,12:50,5,200400003,11,positive,0,0
2418,đầu mặt_nạ tâm_lý đeo lổ không_sợ_rớt ẻm móc êm dài_dài,15/11/2021,20:17,5,308500037,141,positive,1,0
1109,không_hiểu sản_phẩm_tệ,8/10/2022,21:17,1,100220009,47,negative,0,3
140,dịu mụn sưng đỏ cực tốt miếng hộp,19/09/2024,12:46,5,422205160,103,positive,2,0
877,sản_phẩm êm công_dụng trị mụn nhẹ_nhàng mụn tầm còi hẳn vết thâm,28/04/2024,12:37,5,422208181,126,positive,1,0
743,,10/9/2022,9:13,5,422216594,4,positive,0,0
1622,thích cực thâm_mụn cằm bé tuần mờ hẳn á_dùng kiên_trì tối kết_quả thích lắm sắm,18/01/2022,16:40,4,327500002,208,positive,2,0
626,mẫu nâng nhứ bệch giả khả_năng,7/10/2021,12:40,4,253900006,83,positive,0,0
4431,mềm mịn,27/11/2023,16:02,5,100210014,33,positive,0,0
263,sạch,14/07/2021,10:08,5,422208807,74,positive,0,0
1142,lọ vàng cảm_nhận tuần mờ thâm vết mụn viêm không_tác_dụng,24/10/2023,9:02,5,422214340,127,positive,0,0
247,hàng tốt bảo tặng không_thấydau,20/09/2021,10:43,4,422208807,105,positive,1,0
2179,sản_phẩm thấm siêu_kiềm dầu tốt,12/10/2020,19:43,5,249500028,47,positive,1,0
3530,tạm sài_ngờ thơm_thơm sạch_sẽ êm,20/06/2022,23:50,5,422205820,87,positive,2,0
2017,màu hồng hợp không_thấy xỉn trộm_vía không_gây,20/11/2022,18:03,5,422207413,88,positive,2,0
3807,thấm mềm mượt_dưỡng ẩm tốt nhạy_cảm,16/08/2024,11:49,5,422209047,62,positive,1,0
1029,thoải_mái thư_giãn,1/5/2023,10:08,5,422205164,42,positive,2,0
976,dễ_dàng thoải_mái thư_giãn,2/5/2023,11:36,5,422202253,50,positive,2,0
494,giá_cả sản_phẩm tốt dầu,11/12/2022,0:31,5,249500007,66,positive,1,0
3745,sài lọ í mờ thâm_giảm kích_ứng nặn mụn hôm công_nghiệp lành mụn lắm không_hề rỗ sẹo,2/11/2022,15:01,5,345800015,223,positive,1,1
164,dùg nửa lớp đỉnh lớp khối_lượng chông rửa mặt sữa rửa mặt sạch lớp dầu mùa đông không_hề,13/12/2022,8:25,5,205100146,192,positive,2,0
815,sản_phẩm không_như_đợi cực_kỳ,15/04/2021,10:03,1,343700002,46,negative,0,0
354,giá_thành hợp_lý sạch sản_phẩm dễ_chịu,4/8/2019,20:33,5,422211446,59,positive,2,0
1977,rẻ không_hợp liên_hệ điện_thoại,3/2/2023,9:26,5,345800015,96,positive,2,1
684,dễ_dàng thoải_mái thư_giãn,1/5/2023,10:02,5,308500004,48,positive,2,0
256,sản_phẩm hsv giá_thành rẻ chất_lượng tốt,9/8/2021,11:02,5,205100137,83,positive,2,0
1460,laroche posay,26/05/2022,9:08,3,422210980,127,negative,0,0
1007,kiềm dầu trời không_thấy đổ mồ_hôi không_cảm_giác bí_khả_năng tùy cơ_địa khả_năng aven tương_đương,18/08/2023,15:19,5,422200236,247,positive,0,0
3299,sài nồng_độ khỏe nổi mụn không_hiểu sản_phẩm nổi mụn_ẩn kiểu thâm bí_chắc không_hợp sản_phẩm hỗn_hợp,21/08/2022,9:31,3,214000001,291,negative,2,4
4376,sạch sâu không_gây_kích_ứng làn,16/10/2018,16:52,5,100750038,65,positive,1,1
737,,2/11/2022,15:12,3,422214148,2,negative,0,0
319,thích tiếp,9/10/2020,5:24,5,205100137,52,positive,1,0
1320,hàng hãng,26/10/2021,19:00,5,422202216,30,positive,0,0
368,sạch sâu lớp nhẹ_nhàng không_nhờn rít,26/10/2018,19:15,5,422204259,51,positive,1,0
168,dầu mụn_tẩy meakup nhẹ không_nổi mụn không_kích_ứng không_hương_liệu cồn không_nhờn dính mượt không_khô,19/11/2022,20:56,5,422206648,166,positive,1,2
470,tốt dầu mụn sạch hẳn mụn_ẩn đỡ kết_hợp hợp cải_thiện,10/10/2023,12:49,5,200400003,142,positive,4,0
182,sạch toàn dầu_nhờn dầu lắm hôm vội kịp mặt dầu lắm,15/09/2022,12:12,5,205100146,157,positive,0,0
2169,đắp mát tầm_đắp mịn hẳn test nhãn_hiệu,25/07/2019,23:37,5,422205162,109,positive,0,0
1154,mùi hắc không_dịu đỏ châm chích rát hích hích cũ_tưởng ngờ,7/11/2022,21:39,4,422207423,161,positive,0,0
1732,mùi dễ_chịu,20/11/2023,11:08,5,100220009,20,positive,1,0
1482,sản_phẩm dịu nhẹ,22/05/2021,10:34,5,204900159,24,positive,0,0
1685,hiệu_quả sản_phẩm tốt,3/7/2021,23:19,5,318900019,38,positive,2,0
195,tuần tối cải_thiện độ_ẩm cải_thiện kèm độ sáng_độ màu khóe_miệng gò_má trán chụp ảnh hiện quân_sát hiện_tượng đổ dầu tróc mũi độ căng mướt tốt ngậm_nước rờ độ hồi hài_lòng,25/01/2021,14:14,5,422202579,503,positive,4,0
270,,1/7/2021,12:49,5,205100146,41,positive,0,0
2036,bình_thường ngợi,11/7/2020,19:33,2,422205163,47,negative,0,0
4112,tây tế_bào chết mặt đêu ôn_thơm,18/11/2023,17:27,5,422207812,50,positive,1,0
1035,mùi hương dễ_chịu mát giá_thành ổn,27/04/2023,18:50,5,422206537,45,positive,2,0
3692,hủ_dưỡng chân_ái bàn chân năm_tuổi lão hóa chân dưỡng đặc_trị chân không_mấy hiệu_quả trộm_vía tình_cờ mẹ trời lạnh mẹ không_xài đem bôi độ tuần_đổi hẳng mịn_màng lắm mùi nhẹ bôi thấm không_nhờn_rít hủ giá rẻ thế_này,10/4/2023,13:27,5,256700002,490,positive,3,0
3921,sản_phẩm tốt bha đỡ mụn hẳn,29/07/2024,19:23,5,232500001,61,positive,1,0
3349,dạng nhạy_cảm thời_tiết câng chân_ái tiếp,3/5/2024,11:21,5,222600049,230,positive,0,0
2186,hoàn_thành siêu_đẹp nâng không_lố dầu_tẩy không_ăn mụn ẩn_rcm hsv giá rẻ,6/2/2024,15:51,4,422207414,159,positive,3,0
3812,rẻ tốt không_bị rách,13/01/2024,12:03,5,422203901,45,positive,3,1
178,sản_phẩm cồn cân_nhắc,8/1/2023,15:30,5,223600034,56,positive,0,0
3965,không_phù_hợp lãng_phí thời,30/01/2023,22:34,1,358700005,46,negative,2,1
1225,tiền thấm_ráo không_mùi không_gây ngứa đầu_tư,5/11/2019,9:45,5,422217292,100,positive,1,1
1952,đầu mùi thơm dễ_chịu tàn_xài,20/06/2024,11:18,5,201600166,111,positive,2,0
957,sản_phẩm lầm,19/04/2018,7:10,1,422205181,47,negative,0,0
643,tặng sản_phẩm yêu thích,29/02/2024,18:20,5,100230057,36,positive,2,0
3156,serum giá rẻ chất_lượng lắm tuýt đầu ưng mùi thơm nhẹ lành_tính tbc thường_xuyên kết_quả tốt,10/1/2022,18:19,5,422203510,183,positive,5,0
788,hàng đỉnh cám_ơn,2/5/2021,18:16,5,318900005,54,positive,1,0
2374,sản_phẩm tốt,29/04/2023,18:05,5,308500013,22,positive,1,0
4447,hài_lòng nổi_bật,17/09/2018,15:24,3,422204576,64,negative,2,0
259,dự_kiến bàn dự_định nhạy_cảm_tẩy,25/07/2021,11:37,5,422204259,139,positive,0,0
343,sạch không_bị dị_ứng giá,7/1/2020,12:20,5,205100146,38,positive,1,0
983,kêu mụn mẩn đỏ_không_hợp mắc cười ghê_mọi đọc bha không_ạ tác_dụng đẩy mụn tự_nhiên vô nổi mụn mẩn đỏ sài serum bha mắc cười,19/03/2022,18:22,5,422204795,217,positive,1,4
1517,không_bị bết dính làn cải_thiện,4/3/2023,14:43,5,422211549,52,positive,2,0
1552,diệu nhẹ tuyệt_dùng mặt không_bị,3/6/2022,22:22,5,211300007,46,positive,1,0
852,mặt nhờn_rít,14/12/2021,14:43,5,422216990,39,positive,0,0
2884,đập màu vàng nổi tư_vấn mụn đắp hộp siêu dễ_chịu mặt_nạ ôm sát dịu vết mụn cực_kì thích,8/2/2021,14:22,5,422200182,182,positive,2,0
342,,14/01/2020,14:24,5,205100146,20,positive,0,0
268,đóng hàng cẩn_thận lắm đầu ưng bụng giá rẻ sọp,4/7/2021,16:23,5,422208807,97,positive,4,0
805,dầu_xài hợp kết_cấu lỏng mát_lát thấm khô_ráo nhạy_cảm kén chọn_mắn đêm kèm_serum cấp_nước dưỡng ẩm sâu dậy mềm rấy mướt không_đổ dầu lót,5/9/2021,0:15,5,422203617,291,positive,1,0
1808,sạch mờ_thâm mụn chất lạnh thích lắm,20/06/2024,19:46,5,422209042,79,positive,1,0
1287,serum êm_không_gây dị_ứng rửa không_bị sạch,5/4/2020,0:30,5,201600182,86,positive,2,0
1484,tín_đồ roche posay tuyệt_vời,25/04/2021,16:29,5,100190059,82,positive,1,0
2395,dễ_dàng thoải_mái thư_giãn,28/04/2023,9:35,5,308500013,48,positive,2,0
2317,dễ_dàng thoải_mái thư_giãn,4/5/2023,18:44,5,422205160,48,positive,2,0
1431,serum mụn ưng_ý svr dịu nhẹ không_khô_rửa sạch tốt khô_nhân mụn muộn ý_định thành,6/9/2020,22:46,5,293500006,230,positive,3,0
3774,không_hợp,26/04/2023,12:04,5,248700075,48,positive,1,1
162,lắm dầu thích hút bã,18/08/2021,15:19,5,355500011,54,positive,1,0
1966,ổn_á thiên_dầu sản_phẩm kìm_dầu ổn xuất_sắc lắm sạch sâu_không_khô dưỡng roche đỡ mụn hẳn,1/9/2022,15:41,5,422206248,208,positive,3,0
16,tốt tầm giá không_tẩy mascara_lì hàng dầu mụn_xài,14/10/2023,16:54,5,205100146,115,positive,1,0
2270,sản_phẩm nâng tốt bết rít dính điện_thoại kèm bột phấn_phủ lớp hoàn_thành đẹp,4/4/2024,0:05,4,422208157,103,positive,2,0
673,thích hasaki sản_phẩm,4/5/2023,19:03,5,100230059,47,positive,1,0
1772,quet sản_phẩm,14/07/2021,14:01,5,100240016,85,positive,0,0
2419,đầu êm giá tiền mùi dễ_chịu lắm,3/11/2021,22:17,5,422202253,61,positive,1,0
4202,bổ rẻ,22/03/2024,13:38,5,422205809,14,positive,1,0
2175,thích ẩm,2/10/2021,10:07,5,224100002,47,positive,1,0
712,,27/04/2023,17:29,5,308500037,45,positive,0,0
2505,tốt,1/5/2023,14:02,5,422206537,7,positive,1,0
321,dịu nhẹ lắm mặt_nhạy,22/09/2020,19:19,5,422208807,58,positive,0,0
484,sản_phẩm tốt thích,9/4/2023,17:07,5,100230057,21,positive,2,0
1195,kiềm dầu ổn bôi phấn nhẹ_nhàng bôi bóng chút_xíu thoáng hẳn tiếp,5/3/2022,13:53,5,422215804,169,positive,2,0
1239,tạm ổn không_sơ dính mặt tốn thấm_tẩy đỡ cân_nhắc,7/8/2023,19:48,4,422212333,164,positive,1,0
1620,ổn thâm tốt thấm,2/2/2022,21:08,5,327500002,38,positive,2,0
3118,dầu hỗn_hợp mụn ổn_áp sạch trang_điểm trừ lớp màn rít rửa mặt liền mụn,6/11/2022,2:21,5,422202151,272,positive,2,0
2187,dầu không_kiềm tốt lắm tầm tiếng chảo dầu lớp hoàn_thành đẹp tiếng đẹp,29/10/2023,18:24,4,422212097,126,positive,3,0
1666,dầu mụn thời,1/3/2022,10:18,5,318900005,96,positive,0,0
2600,bít hàng,7/1/2018,19:29,5,207500001,41,positive,0,0
2462,mụn viêm mặt_nạ tràm trà đắp tối hôm hôm xẹp hẳn đau_nhức,3/9/2019,10:41,5,422205164,124,positive,0,0
3546,sài_tẩy,21/10/2023,23:01,5,222600049,41,positive,0,0
2665,tệ_bụi gĩu,10/4/2022,12:23,1,422203776,38,negative,0,2
1737,hàng đóng_gói cẩn_thận chất_lượng miễn chê,20/11/2023,9:42,5,100220035,50,positive,2,1
695,dễ_dàng thoải_mái thư_giản,29/04/2023,11:43,5,308500004,47,positive,2,0
117,tốt không_bị rát sát sạch không_bị tiền,23/06/2024,11:25,5,205100137,146,positive,3,0
978,chất_lượng bình_thường không_thực hài_lòng,7/9/2022,8:28,2,422203300,47,negative,1,0
1295,dễ_dàng thoải_mái thư_giãn,4/5/2023,16:18,5,308500009,48,positive,2,0
2536,hàng_đầu sản_phẩm yêu_thích serum lành_tính dịu nhẹ sạch độ mềm mịn vốn,14/11/2020,22:53,5,204100054,115,positive,2,0
4056,chất_lượng sản_phẩm không_đều đầu loãng ngã vàng,7/10/2022,14:58,4,100210016,90,positive,0,0
261,dầu mụn nhẹ giá sạch tốt,16/07/2021,17:51,4,422208807,64,positive,1,0
279,tuyệt_vời nắp đậm sạch sâu không_gây bết dính không_tấy đỏ rát giá_cả hợp_lí rẻ chất_lượng,11/6/2021,21:05,5,205100137,135,positive,4,0
2850,pel căng bóng đầu tuần,13/09/2023,11:39,5,422214117,74,positive,0,0
127,,24/10/2023,11:49,3,422204259,7,negative,0,0
2929,chất mặt_nạ ôm sát_mặt đắp đắp cực_kì thoải_mái không_bị kích_ứng hôm mướt hộp_miếng,15/01/2024,8:55,5,422209703,171,positive,2,1
1183,chất lương,21/07/2022,22:23,5,422215804,26,positive,0,0
2637,mịn rõ_rệt,27/11/2023,11:25,5,422203302,31,positive,0,0
2083,rít nhờn tệ,7/5/2019,12:00,1,249500019,22,negative,0,1
2433,mặt mát_mẻ lắm dịu nhẹ tốt,11/3/2021,10:49,4,422205162,34,positive,1,0
1051,thấm mát_mềm mịn_nhiên không_đủ ẩm lắm htd dầu,13/11/2022,23:09,4,422220469,97,positive,0,0
1461,hàng,21/05/2022,11:07,5,204900004,16,positive,0,0
1579,dầu nhạy_cảm không_gây_kích_ứng,18/07/2020,14:26,5,211300007,80,positive,1,1
271,sản_phẩm không_bết_rít,30/06/2021,11:28,5,422208807,67,positive,0,0
615,nâng ổn không_chê đuoecj,14/04/2022,13:34,5,422212100,58,positive,1,1
2532,sữa rửa mặt làm_quà trời bảo_rửa sạch hông khô_thế lọt_hố,15/11/2020,16:09,5,204100054,150,positive,0,0
189,hasaki kiên_trì hiệu_quả rõ_rệt mụn,8/9/2022,17:33,5,422208181,102,positive,1,0
3426,huyết dưỡng trắng tốt phiên_bản cũ tầm tuần cải_thiện rõ_rệt,29/01/2021,23:15,5,422202580,104,positive,2,0
4128,tạm ổn giá không_đợi,3/11/2020,12:47,3,204100019,46,negative,1,0
1381,mềm_xài êm rẻ bịch á_rcm lắm,9/5/2022,15:17,5,422203302,71,positive,1,0
1502,tốt,4/9/2024,15:36,5,206400019,3,positive,1,0
139,hadalabo nắp trắng gợi_ý loreal_mê,7/6/2023,10:27,5,422211446,110,positive,0,0
3701,mùi sản_phẩm nồng chất lỏng,28/07/2021,21:24,4,422216487,78,positive,0,0
3207,tốt,8/5/2024,16:05,5,422220080,3,positive,1,0
787,cực thích không_bị đổ lông rã_chà cở không_rã cay,22/06/2021,8:27,5,422203776,135,positive,2,0
674,dễ_dàng thoải_mái thư_giãn,4/5/2023,10:44,5,308500004,47,positive,2,0
395,bioderma sạch nhạy_cảm,19/04/2023,12:18,5,100230064,102,positive,0,0
2336,bông_tẩy ưng_ý ipek mềm lớp không_bị xơ_mặt giá hasaki rẻ chỗ,5/3/2020,8:48,5,243300007,194,positive,4,0
877,sản_phẩm hiệu_quả dưỡng ẩm tốt đêm căng bóng hẳn,28/04/2024,12:34,5,318900005,82,positive,2,0
812,serum dịu nhẹ rửa mặt sạch ẩm_không_bị mụn giá,18/03/2024,12:24,5,422210980,116,positive,1,0
2383,mùi thơm dễ_chịu sản_phảm tốt giá_thành,29/04/2023,12:00,5,204100054,48,positive,3,0
147,,10/4/2023,16:01,5,422206648,6,positive,0,0
808,mặt_nạ cồn nhạy_cảm cân_nhắc đầu đắp kiểu sức dầu hiệu_quả không_thần_thánh lắm mịn một_chút đắp,13/10/2021,20:04,4,308500004,199,positive,1,0
3652,không_bị,22/11/2023,17:01,5,422206043,32,positive,1,0
4052,sản_phẩm không_lên_tông không_nặng mặt,25/11/2021,23:31,5,422206421,38,positive,0,0
710,thích hasaki sản_phẩm,27/04/2023,19:03,5,100230057,47,positive,1,0
305,tốt,10/1/2021,10:44,5,100150065,19,positive,1,0
762,,27/01/2022,10:54,4,100230059,3,positive,0,0
1512,,10/6/2023,20:29,4,422206035,2,positive,0,0
2690,mềm_mỏng mép cố_định hút tốt thích_hợp toner,5/5/2020,22:01,5,422203776,119,positive,3,0
3085,sản_phẩm tốt_rửa không_bị căng,14/07/2022,19:01,5,422205932,38,positive,2,0
4237,thích,11/3/2021,19:23,5,345800008,34,positive,1,0
1143,tặng_tẩy không_thấy nói_năng hơi_kì sản_phẩm chất_lượng dầu,19/09/2023,3:18,3,200900037,135,negative,0,0
299,sài mướt cực nút mụn trán bnbg,23/09/2023,22:00,5,422203182,117,positive,0,0
171,serum dạng dầu không_rửa_mặt dính,18/11/2022,0:24,4,205100136,62,positive,0,0
1737,mềm mịn,20/11/2023,9:40,5,100210014,28,positive,0,0
2407,đắp không_bị_rết chất thấm trọn ẩm_mướt nhẹ căng mịn skincare,25/02/2023,21:26,4,308500004,111,positive,1,0
1949,ưu_điểm ẩm vừa_phải đắp mát hẳn nhược_điểm đắp tầm châm_chít,4/8/2024,13:00,5,422207148,120,positive,0,0
3501,chất_lượng ổn mô_tả,12/11/2020,14:47,3,422220469,57,negative,1,0
222,hàng,15/02/2022,12:55,4,422206648,19,positive,0,0
